work_key,title,author,publishers,first_sale_month,active_months,lifetime_net_sales,cum_1m_net_sales,observed_1m,cum_3m_net_sales,observed_3m,cum_6m_net_sales,observed_6m,cum_12m_net_sales,observed_12m,platform_count_12m,top_platform_share_12m
대가집 망나니|||백범,대가집 망나니,백범,포텐,2021-06,33,2366599,260100,Y,398190,Y,476400,Y,586455,Y,1,1.0
대한민국 절대 재벌|||백범,대한민국 절대 재벌,백범,포텐,2021-06,55,27735734,2519160,Y,4971171,Y,7515857,Y,12023728,Y,9,0.4003
대협 무식칸|||조광윤,대협 무식칸,조광윤,프로무림,2021-06,9,14684,356,Y,356,Y,356,Y,5864,Y,3,0.4297
더 게이트|||백범(白帆),더 게이트,백범(白帆),포텐,2021-06,23,592869,225940,Y,325980,Y,419898,Y,611886,Y,1,1.0
매지컬 써전|||백범(白帆),매지컬 써전,백범(白帆),포텐,2021-06,55,7731338,1110070,Y,2229847,Y,3027368,Y,4225420,Y,1,1.0
미스터 프레지던트|||박천웅,미스터 프레지던트,박천웅,포텐,2021-06,23,160813,30195,Y,43725,Y,101155,Y,114721,Y,3,0.5768
바늘꽃 연가|||정현웅,바늘꽃 연가,정현웅,프로무림,2021-06,5,18384,6000,Y,6000,Y,12000,Y,12000,Y,1,1.0
백병쟁투|||백범(白帆),백병쟁투,백범(白帆),포텐,2021-06,17,192286,64300,Y,76730,Y,82340,Y,151398,Y,1,1.0
소설 속 악당으로 살아가는 법|||백범,소설 속 악당으로 살아가는 법,백범,포텐,2021-06,22,660750,195200,Y,562612,Y,591982,Y,627292,Y,1,1.0
아웃 오브 프레임|||최진호,아웃 오브 프레임,최진호,포텐,2021-06,11,11014,1330,Y,1330,Y,1330,Y,1400,Y,2,0.95
야망의 눈동자|||강산,야망의 눈동자,강산,포텐,2021-06,12,-34127,-3600,Y,-3600,Y,-9595,Y,-14600,Y,0,0
야훼의 날개 프롤로그|||이혜웅,야훼의 날개 프롤로그,이혜웅,프로무림,2021-06,1,280,280,Y,280,Y,280,Y,280,Y,1,1.0
여명천하黎|||사마달,여명천하黎,사마달,프로무림,2021-06,18,26390,1610,Y,2310,Y,3640,Y,7770,Y,1,1.0
재벌생활기록부|||백범(白帆),재벌생활기록부,백범(白帆),포텐,2021-06,55,121320451,952080,Y,23385136,Y,50151623,Y,64929901,Y,11,0.5071
졸부 집 망나니|||백범,졸부 집 망나니,백범,포텐,2021-06,56,13253601,190500,Y,461335,Y,571555,Y,916075,Y,1,1.0
지상 최고의 축구|||김군0619,지상 최고의 축구,김군0619,포텐,2021-06,56,12858933,161425,Y,1645206,Y,3601256,Y,6212307,Y,9,0.4363
천년대공|||김형석,천년대공,김형석,프로무림,2021-06,21,83489,630,Y,5390,Y,8890,Y,28700,Y,4,0.7805
천방지축 난리법석2|||강태산,천방지축 난리법석2,강태산,프로무림,2021-06,10,10458,2205,Y,2835,Y,4347,Y,6237,Y,3,0.4444
헌터의 신석기|||백범,헌터의 신석기,백범,포텐,2021-06,51,2259957,503150,Y,1083790,Y,1267270,Y,1562713,Y,1,1.0
헌터의 신석기|||빅스마일,헌터의 신석기,빅스마일,포텐,2021-06,1,225330,225330,Y,225330,Y,225330,Y,225330,Y,1,1.0
귀환무관|||범탈,귀환무관,범탈,포텐,2021-07,54,14132681,81200,Y,3468488,Y,4202897,Y,6645505,Y,6,0.8734
깜빵에서 재벌까지|||베이스,깜빵에서 재벌까지,베이스,포텐,2021-07,54,166683518,774400,Y,36670460,Y,59211526,Y,82039118,Y,1,1.0
나 혼자 독식|||백범,나 혼자 독식,백범,포텐,2021-07,43,3629935,177720,Y,793715,Y,1257638,Y,1886362,Y,6,0.645
듀얼 세이버|||이형석,듀얼 세이버,이형석,포텐,2021-07,42,450421,2450,Y,4200,Y,52920,Y,157880,Y,13,0.2931
벽력무진2|||강태산,벽력무진2,강태산,프로무림,2021-07,11,19715,3150,Y,8050,Y,10500,Y,14675,Y,3,0.6344
불안한 정사|||강태산,불안한 정사,강태산,프로무림,2021-07,1,60,60,Y,60,Y,60,Y,60,Y,1,1.0
전설이 돼라|||조건상,전설이 돼라,조건상,프로무림,2021-07,9,134120,6930,Y,6930,Y,8820,Y,8820,Y,1,1.0
좀비로드|||정우식,좀비로드,정우식,프로무림,2021-07,2,4300,1800,Y,1800,Y,1800,Y,1800,Y,1,1.0
주인공 먹는 엑스트라|||인기영,주인공 먹는 엑스트라,인기영,포텐,2021-07,54,10176318,44434,Y,7066176,Y,8047106,Y,8753872,Y,8,0.9703
킬리만자로의 마법종합학교|||지미신,킬리만자로의 마법종합학교,지미신,포텐,2021-07,19,56579,4340,Y,8540,Y,17990,Y,22470,Y,2,0.8006
헌터의 신석기|||백범(白帆),헌터의 신석기,백범(白帆),포텐,2021-07,54,6371566,364532,Y,1478064,Y,2059439,Y,3120599,Y,10,0.3873
Ability Hunter|||다미로,Ability Hunter,다미로,프로무림,2021-08,2,2730,2100,Y,2100,Y,2100,Y,2100,Y,1,1.0
공상안테나 잉여음표1|||초연,공상안테나 잉여음표1,초연,프로무림,2021-08,6,8120,70,Y,70,Y,70,Y,210,Y,1,1.0
꿈꾸는 스타 메이커|||뤼케시온,꿈꾸는 스타 메이커,뤼케시온,포텐,2021-08,53,7289989,136738,Y,570776,Y,2692403,Y,4066816,Y,2,0.9664
듀얼 레전드|||이형석,듀얼 레전드,이형석,포텐,2021-08,49,536873,7140,Y,51030,Y,109025,Y,205829,Y,14,0.2972
마루타의 칼|||정현웅,마루타의 칼,정현웅,프로무림,2021-08,17,146050,10350,Y,20700,Y,20700,Y,27600,Y,2,0.75
전직 랭커는 템빨로 레벨 업|||갈드,전직 랭커는 템빨로 레벨 업,갈드,포텐,2021-08,53,38995513,100940,Y,9978669,Y,13196674,Y,15879998,Y,2,0.9936
제29장 최후의 심판|||사마달,제29장 최후의 심판,사마달,프로무림,2021-08,5,3710,210,Y,840,Y,840,Y,1050,Y,1,1.0
제30장 마야여|||서효원,제30장 마야여,서효원,프로무림,2021-08,36,96000,900,Y,3600,Y,20500,Y,31300,Y,2,0.9201
"제38장 모든 것은 끊었다 그러나|||서효원, 이광주",제38장 모든 것은 끊었다 그러나,"서효원, 이광주",프로무림,2021-08,39,108900,6300,Y,6300,Y,9000,Y,11700,Y,1,1.0
철혈의 제왕6|||정우식,철혈의 제왕6,정우식,프로무림,2021-08,22,55560,900,Y,5300,Y,6200,Y,8900,Y,3,0.5056
폭주상인|||배성만,폭주상인,배성만,프로무림,2021-08,2,15680,2450,Y,2450,Y,2450,Y,15680,Y,1,1.0
가리봉 마왕족발|||디케이,가리봉 마왕족발,디케이,포텐,2021-09,49,7069015,2116,Y,3290197,Y,4639287,Y,6134414,Y,4,0.886
라이오스의 불량기사|||지미신,라이오스의 불량기사,지미신,프로무림,2021-09,1,3500,3500,Y,3500,Y,3500,Y,3500,Y,1,1.0
마스터의 정체2|||홍정태,마스터의 정체2,홍정태,프로무림,2021-09,12,17798,70,Y,1820,Y,1820,Y,1820,Y,1,1.0
매지컬 써전|||백범,매지컬 써전,백범,포텐,2021-09,38,1650175,106293,Y,427278,Y,697988,Y,1105180,Y,1,1.0
소설 속 악당으로 살아가는 법|||백범(白帆),소설 속 악당으로 살아가는 법,백범(白帆),포텐,2021-09,10,34366,7700,Y,8195,Y,11440,Y,23761,Y,1,1.0
용사는 조용히 살고 싶다|||Curtain Call,용사는 조용히 살고 싶다,Curtain Call,포텐,2021-09,52,7173009,840,Y,289403,Y,4137225,Y,5879599,Y,1,1.0
재벌가 막둥이는 만능천재|||백범(白帆),재벌가 막둥이는 만능천재,백범(白帆),포텐,2021-09,52,52756028,2141711,Y,17389655,Y,28321457,Y,36154404,Y,1,1.0
제50장 투천세가의 부활|||청산,제50장 투천세가의 부활,청산,프로무림,2021-09,3,3500,1330,Y,1330,Y,1330,Y,3500,Y,1,1.0
화룡넬|||헤이세드,화룡넬,헤이세드,프로무림,2021-09,2,400,246,Y,246,Y,246,Y,400,Y,1,1.0
38장 천년제일검|||서효원,38장 천년제일검,서효원,프로무림,2021-10,19,43700,2300,Y,3300,Y,9500,Y,12000,Y,1,1.0
간웅|||백범(白凡),간웅,백범(白凡),포텐,2021-10,26,4859619,613791,Y,1213334,Y,3404927,Y,4095024,Y,10,0.2646
간웅|||백범(白帆),간웅,백범(白帆),포텐,2021-10,32,5853883,185515,Y,2231943,Y,4482947,Y,5255653,Y,1,1.0
군왕성 화|||서효원,군왕성 화,서효원,프로무림,2021-10,17,30200,1600,Y,12100,Y,13200,Y,13800,Y,1,1.0
너희가 정령을 아느냐|||철백,너희가 정령을 아느냐,철백,포텐,2021-10,51,16365203,275100,Y,678356,Y,4843975,Y,7860005,Y,24,0.2131
레벨원|||박천웅,레벨원,박천웅,포텐,2021-10,9,59696,1260,Y,1260,Y,1260,Y,1260,Y,1,1.0
레벨원|||하늘곰,레벨원,하늘곰,포텐,2021-10,1,3150,3150,Y,3150,Y,3150,Y,3150,Y,1,1.0
무적문주|||눈매,무적문주,눈매,포텐,2021-10,51,44615229,135590,Y,2684216,Y,4983540,Y,10109285,Y,18,0.3563
양과 늑대의 요람|||,양과 늑대의 요람,,포텐,2021-10,49,10230355,118292,Y,224027,Y,1261899,Y,4833967,Y,1,1.0
정사일통의 날|||서효원,정사일통의 날,서효원,프로무림,2021-10,23,48900,1500,Y,4200,Y,21800,Y,21800,Y,1,1.0
제37장 십육만마령六|||서효원,제37장 십육만마령六,서효원,프로무림,2021-10,27,59700,800,Y,4000,Y,7100,Y,27700,Y,1,1.0
제장 천외천으로2|||서효원,제장 천외천으로2,서효원,프로무림,2021-10,39,219600,11900,Y,127100,Y,129600,Y,142500,Y,1,1.0
철혈의 제왕4|||정우식,철혈의 제왕4,정우식,프로무림,2021-10,18,28060,4400,Y,4400,Y,4400,Y,12230,Y,3,0.6623
철혈의 제왕5|||정우식,철혈의 제왕5,정우식,프로무림,2021-10,16,24730,4400,Y,4400,Y,4400,Y,10430,Y,3,0.604
카르세아린|||임경배,카르세아린,임경배,프로무림,2021-10,1,20160,20160,Y,20160,Y,20160,Y,20160,Y,1,1.0
환골탈태|||와룡강,환골탈태,와룡강,프로무림,2021-10,23,1161900,28000,Y,28000,Y,28000,Y,28000,Y,1,1.0
Baseball Country 완|||김군0619,Baseball Country 완,김군0619,포텐,2021-11,26,690665,182686,Y,223454,Y,242855,Y,267621,Y,6,0.6897
게임 속 빌런의 여동생이 되었다|||열살,게임 속 빌런의 여동생이 되었다,열살,포텐,2021-11,50,22071263,1248049,Y,4046887,Y,5510261,Y,14120638,Y,2,0.7082
내 명중률|||연암,내 명중률,연암,포텐,2021-11,50,13009399,9170,Y,136430,Y,251951,Y,709771,Y,8,0.4459
레전드|||이형석,레전드,이형석,포텐,2021-11,50,3034619,5460,Y,88522,Y,716061,Y,1206355,Y,19,0.1713
리얼 킹 후기|||가프,리얼 킹 후기,가프,프로무림,2021-11,6,17384,210,Y,210,Y,210,Y,490,Y,1,1.0
망겜의 고인물로 살아남기|||휴헤,망겜의 고인물로 살아남기,휴헤,포텐,2021-11,46,2148422,128,Y,117388,Y,491820,Y,1516358,Y,3,0.8539
무영 이계를 훔치다|||눈매,무영 이계를 훔치다,눈매,포텐,2021-11,49,1966873,2870,Y,14420,Y,103606,Y,626488,Y,16,0.2978
블러드 투 다크 문|||사야,블러드 투 다크 문,사야,포텐,2021-11,25,706566,11620,Y,54625,Y,396692,Y,621127,Y,12,0.7079
삼혈목2|||강태산,삼혈목2,강태산,프로무림,2021-11,3,1890,630,Y,630,Y,630,Y,630,Y,1,1.0
생존게임|||박천웅,생존게임,박천웅,포텐,2021-11,12,91942,3654,Y,9324,Y,16884,Y,16884,Y,1,1.0
신필천하|||눈매,신필천하,눈매,포텐,2021-11,51,10598067,21420,Y,166810,Y,1742060,Y,3980624,Y,16,0.2961
"여덟 마리의 말이 이끄는 칠향목차였다|||서효원, 이광주",여덟 마리의 말이 이끄는 칠향목차였다,"서효원, 이광주",프로무림,2021-11,13,12950,910,Y,910,Y,910,Y,910,Y,1,1.0
월야환담 채월야|||홍정훈,월야환담 채월야,홍정훈,프로무림,2021-11,1,4200,4200,Y,4200,Y,4200,Y,4200,Y,1,1.0
제34장 운명의 장2|||서효원,제34장 운명의 장2,서효원,프로무림,2021-11,18,28700,2600,Y,2800,Y,5600,Y,5600,Y,1,1.0
제35장 그리고 그들은|||서효원,제35장 그리고 그들은,서효원,프로무림,2021-11,19,28000,1700,Y,4100,Y,4100,Y,8000,Y,1,1.0
지상 최고의 축구 완|||김군0619,지상 최고의 축구 완,김군0619,포텐,2021-11,50,3667763,205506,Y,293650,Y,677574,Y,1070930,Y,6,0.35
참 마스터|||눈매,참 마스터,눈매,포텐,2021-11,42,985192,6720,Y,19740,Y,45989,Y,720534,Y,16,0.51
코리아연방 프로젝트|||김영수,코리아연방 프로젝트,김영수,프로무림,2021-11,13,43300,400,Y,14400,Y,14700,Y,28800,Y,3,0.4861
가면의 레온|||눈매,가면의 레온,눈매,포텐,2021-12,46,1795448,70,Y,20300,Y,414096,Y,1033320,Y,17,0.3401
가면의 마존|||눈매,가면의 마존,눈매,포텐,2021-12,48,3175760,70,Y,67697,Y,779803,Y,1519618,Y,18,0.4346
나한대협|||와룡강,나한대협,와룡강,프로무림,2021-12,2,31500,15750,Y,15750,Y,15750,Y,15750,Y,1,1.0
능력 믿고 막 간다29|||반취객,능력 믿고 막 간다29,반취객,포텐,2021-12,8,29751,1275,Y,1275,Y,1275,Y,7575,Y,2,0.8317
무림 드래곤|||예로나,무림 드래곤,예로나,포텐,2021-12,50,29450173,401072,Y,1685210,Y,4595165,Y,6607134,Y,8,0.7838
스카우트|||예로나,스카우트,예로나,포텐,2021-12,50,16598667,384650,Y,673545,Y,1489595,Y,3448498,Y,11,0.6661
의|||서효원,의,서효원,프로무림,2021-12,17,34200,300,Y,3600,Y,6800,Y,9000,Y,1,1.0
임파서블 흥신소|||홍정태,임파서블 흥신소,홍정태,프로무림,2021-12,31,177585,8960,Y,8960,Y,20160,Y,34143,Y,3,0.7217
제31장 천하제일인 탄생3|||서효원,제31장 천하제일인 탄생3,서효원,프로무림,2021-12,19,47100,800,Y,1500,Y,14100,Y,18400,Y,1,1.0
제60장 천왕의 혼2|||서효원,제60장 천왕의 혼2,서효원,프로무림,2021-12,28,112500,700,Y,16400,Y,35500,Y,47100,Y,1,1.0
태평천하|||갈라전(曷懶甸),태평천하,갈라전(曷懶甸),프로무림,2021-12,10,9100,700,Y,700,Y,1400,Y,2800,Y,3,0.5
풍운기협|||예로나,풍운기협,예로나,포텐,2021-12,49,12692253,52570,Y,145180,Y,537676,Y,1638532,Y,7,0.3849
경찰청 그 꼴통|||백범,경찰청 그 꼴통,백범,포텐,2022-01,48,38195120,53830,Y,2537360,Y,5613986,Y,10155744,Y,17,0.2911
마법 배운 재벌집 늦둥이|||서오,마법 배운 재벌집 늦둥이,서오,포텐,2022-01,48,127908956,5166523,Y,7935486,Y,47611018,Y,72499548,Y,1,1.0
역적의 꿈 두만강을 넘어1|||비류수,역적의 꿈 두만강을 넘어1,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 두만강을 넘어3|||비류수,역적의 꿈 두만강을 넘어3,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 두만강을 넘어4|||비류수,역적의 꿈 두만강을 넘어4,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 두만강을 넘어5|||비류수,역적의 꿈 두만강을 넘어5,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 두만강을 넘어6|||비류수,역적의 꿈 두만강을 넘어6,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 발해산업1|||비류수,역적의 꿈 발해산업1,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 발해산업2|||비류수,역적의 꿈 발해산업2,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 발해산업3|||비류수,역적의 꿈 발해산업3,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 발해산업4|||비류수,역적의 꿈 발해산업4,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 발해산업5|||비류수,역적의 꿈 발해산업5,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 발해산업6|||비류수,역적의 꿈 발해산업6,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 발해산업7|||비류수,역적의 꿈 발해산업7,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 밤의 패자1|||비류수,역적의 꿈 밤의 패자1,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 밤의 패자2|||비류수,역적의 꿈 밤의 패자2,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 밤의 패자3|||비류수,역적의 꿈 밤의 패자3,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 배후1|||비류수,역적의 꿈 배후1,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 배후2|||비류수,역적의 꿈 배후2,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 배후3|||비류수,역적의 꿈 배후3,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 배후4|||비류수,역적의 꿈 배후4,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 배후5|||비류수,역적의 꿈 배후5,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 배후6|||비류수,역적의 꿈 배후6,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 특급킬러6|||비류수,역적의 꿈 특급킬러6,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 피바람1|||비류수,역적의 꿈 피바람1,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 피바람2|||비류수,역적의 꿈 피바람2,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 피바람3|||비류수,역적의 꿈 피바람3,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 피바람4|||비류수,역적의 꿈 피바람4,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 피바람5|||비류수,역적의 꿈 피바람5,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 피바람6|||비류수,역적의 꿈 피바람6,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
역적의 꿈 피바람7|||비류수,역적의 꿈 피바람7,비류수,프로무림,2022-01,2,200,100,Y,100,Y,100,Y,100,Y,1,1.0
영웅은 죽어서 말한다2|||서효원,영웅은 죽어서 말한다2,서효원,프로무림,2022-01,9,12800,2000,Y,2000,Y,4100,Y,7400,Y,1,1.0
간웅|||백범,간웅,백범,포텐,2022-02,19,3593217,164556,Y,371196,Y,589764,Y,1891465,Y,7,0.4047
너무 잘 아는 게임에 소환됐다|||지피노,너무 잘 아는 게임에 소환됐다,지피노,포텐,2022-02,35,2704875,46678,Y,2295122,Y,2520619,Y,2605880,Y,1,1.0
이혼 후 재벌 각성|||백범,이혼 후 재벌 각성,백범,포텐,2022-02,48,73488926,7494379,Y,21271681,Y,26742676,Y,41938666,Y,9,0.7183
전설급 영웅은 아카데미 우등생|||예로나,전설급 영웅은 아카데미 우등생,예로나,포텐,2022-02,47,1081092198,44698045,Y,82205404,Y,140660038,Y,238729548,Y,1,1.0
제 장 사 대 일|||사마달,제 장 사 대 일,사마달,프로무림,2022-02,12,11550,2450,Y,5180,Y,5530,Y,6230,Y,1,1.0
제이천마|||와룡강,제이천마,와룡강,프로무림,2022-02,47,67123630,617500,Y,1683000,Y,4172520,Y,11578040,Y,2,0.5176
회귀한 아포칼립스의 폭군|||이형석,회귀한 아포칼립스의 폭군,이형석,포텐,2022-02,48,152770163,315140,Y,12820081,Y,16022242,Y,20499101,Y,2,0.9846
1위 할건데 불만이세요|||중용도,1위 할건데 불만이세요,중용도,포텐,2022-03,12,332696,168840,Y,205688,Y,263256,Y,308056,Y,4,0.599
도둑 고양이|||한동솔,도둑 고양이,한동솔,프로무림,2022-03,1,70,70,Y,70,Y,70,Y,70,Y,1,1.0
마교육제|||송재일,마교육제,송재일,포텐,2022-03,46,57931032,61435,Y,3131046,Y,15139590,Y,41991761,Y,22,0.3282
블랙 라벨 외|||전남규,블랙 라벨 외,전남규,포텐,2022-03,46,11165508,65136,Y,1973619,Y,5169404,Y,7900398,Y,16,0.2999
재벌가 첫째아들|||하늘곰,재벌가 첫째아들,하늘곰,포텐,2022-03,47,79988099,996465,Y,23512886,Y,31062775,Y,41354525,Y,1,1.0
차 대|||정우식,차 대,정우식,프로무림,2022-03,2,10800,5400,Y,5400,Y,5400,Y,5400,Y,1,1.0
코스모스|||인기영,코스모스,인기영,프로무림,2022-03,19,43942,630,Y,630,Y,5868,Y,13437,Y,5,0.5814
풍운의 그 끝은|||서효원,풍운의 그 끝은,서효원,프로무림,2022-03,9,7900,3000,Y,3200,Y,4500,Y,4600,Y,1,1.0
화이트 크로우|||눈매,화이트 크로우,눈매,포텐,2022-03,24,144157,5680,Y,12680,Y,26960,Y,52465,Y,10,0.2187
마인드 뮤직|||얼끼,마인드 뮤직,얼끼,포텐|프로무림,2022-04,46,3092430,517020,Y,758660,Y,1320215,Y,1789777,Y,11,0.5059
상담 클리닉|||얼끼,상담 클리닉,얼끼,포텐|프로무림,2022-04,45,2050109,54740,Y,213850,Y,584040,Y,930113,Y,11,0.3925
이 요리사는 계속 회귀합니다|||인기영,이 요리사는 계속 회귀합니다,인기영,포텐,2022-04,45,28161166,446517,Y,12967199,Y,17229594,Y,20924997,Y,1,1.0
차원을 넘나들며 재벌 되기|||백범,차원을 넘나들며 재벌 되기,백범,포텐,2022-04,46,17179727,556570,Y,1274126,Y,4830347,Y,9805138,Y,17,0.3063
화산대도|||송재일,화산대도,송재일,포텐,2022-04,46,133415940,228294,Y,15301605,Y,28252819,Y,45259058,Y,1,1.0
환생혈마|||파인블루,환생혈마,파인블루,포텐,2022-04,45,752559,630,Y,12460,Y,274707,Y,437051,Y,7,0.3787
33 무너진 군림천하탑|||서효원,33 무너진 군림천하탑,서효원,프로무림,2022-05,12,15300,100,Y,3100,Y,3500,Y,7200,Y,1,1.0
37 검중제일검3|||서효원,37 검중제일검3,서효원,프로무림,2022-05,6,15700,3900,Y,11500,Y,11500,Y,12300,Y,1,1.0
괴담수집가 회장님|||턱선,괴담수집가 회장님,턱선,포텐,2022-05,44,17233583,251916,Y,3629003,Y,5860412,Y,8801658,Y,4,0.9847
보수적이라며 팬티는 왜 벗어|||미도파,보수적이라며 팬티는 왜 벗어,미도파,포텐|프로무림,2022-05,45,1658085,61810,Y,262396,Y,461748,Y,889541,Y,13,0.3001
