작품,작가,출판사,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,총합
100층 탈출,Dreamer 李,프로무림,15000.0,11408.0,6000.0,0.0,5520.0,8904.0,3000.0,0.0,21000.0,18000.0,3000.0,3000.0,3000.0,0.0,9000.0,0.0,3000.0,5968.0,6000.0,2552.0,8488.0,3520.0,0.0,0.0,14520.0,9368.0,5520.0,9000.0,0.0,9317.0,6240.0,8520.0,3384.0,0.0,6056.0,5520.0,11040.0,3000.0,0.0,3000.0,-60.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,3000.0,8717.0,6000.0,8520.0,2910.0,3000.0,0.0,13920.0,5469.0,5820.0,294141.0
천년의 기다림 상,엘리자베스 로웰,현대문화센타,20000.0,22500.0,10000.0,21000.0,7500.0,0.0,7500.0,17500.0,5000.0,0.0,2500.0,2500.0,15000.0,10000.0,7500.0,2500.0,7500.0,5000.0,11700.0,2500.0,3000.0,0.0,5000.0,8500.0,0.0,7500.0,0.0,6000.0,10000.0,5000.0,10000.0,0.0,3000.0,0.0,0.0,5000.0,0.0,6000.0,6000.0,5000.0,5000.0,0.0,0.0,2500.0,0.0,0.0,2500.0,0.0,6000.0,0.0,0.0,0.0,5000.0,4850.0,2500.0,0.0,2500.0,5000.0,0.0,0.0,293550.0
천의역근참수기,광무,프로무림,1293.0,6299.0,9543.0,7197.0,10341.0,10402.0,8753.0,7425.0,1496.0,3780.0,822.0,6602.0,3566.0,13092.0,7822.0,1728.0,2057.0,14490.0,0.0,10322.0,22680.0,5568.0,4410.0,2150.0,825.0,8145.0,2520.0,7560.0,2629.0,6814.0,2391.0,0.0,3350.0,2003.0,0.0,4052.0,6797.0,0.0,21595.0,11214.0,4536.0,6678.0,2268.0,5808.0,630.0,630.0,0.0,0.0,2209.0,630.0,1260.0,5320.0,4410.0,3528.0,1584.0,0.0,688.0,1310.0,1380.0,8776.0,293378.0
외도전설 마법소녀 조교기,외도정사,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340.0,13160.0,15400.0,18179.0,13440.0,16590.0,8960.0,22764.0,9240.0,6930.0,14210.0,14070.0,770.0,5292.0,490.0,350.0,3605.0,13755.0,15407.0,13181.0,2499.0,189.0,8907.0,0.0,11438.0,4480.0,2240.0,6720.0,70.0,4480.0,8960.0,0.0,0.0,16660.0,3220.0,280.0,210.0,0.0,4032.0,1750.0,910.0,5530.0,292708.0
물약이 자꾸 땡겨,윤준모,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12826.0,14261.0,33448.0,26005.0,62844.0,21001.0,20713.0,760.0,16801.0,755.0,15545.0,3600.0,1914.0,345.0,17773.0,4813.0,819.0,2402.0,17201.0,3587.0,13406.0,1764.0,292583.0
소금꽃,이지아,러브홀릭,12000.0,8000.0,13200.0,23200.0,12000.0,4000.0,8100.0,16000.0,3100.0,0.0,7600.0,1800.0,0.0,0.0,8400.0,4000.0,8900.0,10493.0,5170.0,11870.0,288.0,4000.0,4090.0,4512.0,4000.0,7960.0,5890.0,4000.0,3337.0,19995.0,0.0,10700.0,4000.0,4000.0,0.0,8339.0,4512.0,4207.0,0.0,0.0,1260.0,90.0,0.0,0.0,4368.0,4320.0,3880.0,3240.0,0.0,0.0,0.0,8030.0,8416.0,3360.0,0.0,0.0,0.0,3870.0,0.0,0.0,292497.0
야인들의 왕,홀로선별,환상미디어,21021.0,2860.0,12883.0,5613.0,7927.0,8946.0,9023.0,1301.0,1964.0,6648.0,9345.0,7812.0,4291.0,3520.0,13183.0,19856.0,18571.0,6819.0,2261.0,8347.0,285.0,1608.0,319.0,5503.0,4231.0,7965.0,4807.0,332.0,0.0,10119.0,0.0,7142.0,0.0,3202.0,5823.0,1504.0,1232.0,3095.0,1767.0,7174.0,6741.0,8742.0,3204.0,3155.0,6280.0,975.0,1360.0,11368.0,1323.0,1361.0,0.0,1001.0,5972.0,680.0,681.0,0.0,0.0,612.0,0.0,689.0,292443.0
혜정이의 야한 이야기,파워레인젖,올나이트노벨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13958.0,55236.0,60630.0,44139.0,102819.0,9563.0,5870.0,292215.0
레드 쇼윈도,은밀,러브홀릭,16300.0,22800.0,12000.0,11600.0,9000.0,17200.0,4800.0,19600.0,21100.0,5600.0,9800.0,11600.0,3800.0,11600.0,2400.0,4600.0,7400.0,8648.0,216.0,0.0,12392.0,3096.0,0.0,3045.0,0.0,3932.0,0.0,0.0,604.0,432.0,0.0,0.0,0.0,0.0,0.0,864.0,648.0,10942.0,3672.0,4072.0,7820.0,180.0,1980.0,3232.0,4294.0,180.0,970.0,194.0,11011.0,216.0,2340.0,970.0,10695.0,2466.0,0.0,180.0,2160.0,0.0,-972.0,0.0,291679.0
무림전사,검궁인,프로무림,1800.0,4457.0,2613.0,25098.0,3453.0,3182.0,4736.0,8424.0,10940.0,6699.0,2687.0,7353.0,2201.0,2512.0,3662.0,5277.0,4587.0,337.0,2966.0,4927.0,3005.0,2167.0,6557.0,4588.0,3680.0,1197.0,1004.0,2268.0,3698.0,4221.0,9876.0,21010.0,-1260.0,2159.0,1197.0,4567.0,1539.0,4244.0,2886.0,5657.0,8575.0,5918.0,3457.0,2529.0,18496.0,22209.0,5810.0,3324.0,5751.0,1953.0,2346.0,1242.0,2968.0,383.0,2961.0,4514.0,2853.0,1384.0,1260.0,1439.0,291543.0
실버문,사이딘,프로무림,25480.0,16660.0,6615.0,7350.0,22050.0,0.0,13230.0,0.0,0.0,13230.0,0.0,0.0,0.0,13230.0,27930.0,0.0,0.0,83300.0,14700.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8820.0,0.0,23814.0,0.0,0.0,0.0,291109.0
삼절지존,와룡강,프로무림,0.0,0.0,0.0,0.0,26460.0,0.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,0.0,12600.0,100800.0,0.0,0.0,0.0,0.0,37800.0,0.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,0.0,0.0,12600.0,0.0,0.0,0.0,0.0,25200.0,12600.0,0.0,0.0,0.0,291060.0
야색계 비상상,정현웅,L&B BOOKS,8190.0,51870.0,5460.0,8190.0,2730.0,26247.0,9597.0,0.0,13213.0,19700.0,16380.0,8190.0,19110.0,5460.0,2730.0,5460.0,0.0,16380.0,16900.0,0.0,0.0,0.0,0.0,9238.0,0.0,0.0,0.0,0.0,2730.0,8190.0,0.0,0.0,2730.0,0.0,0.0,5460.0,5460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10592.0,0.0,0.0,0.0,0.0,0.0,2730.0,0.0,0.0,0.0,0.0,7835.0,290772.0
해후,이서윤,러브홀릭,10500.0,0.0,14000.0,7000.0,7000.0,7000.0,14000.0,17500.0,7000.0,17500.0,7000.0,17500.0,14000.0,21000.0,7000.0,24500.0,17500.0,38500.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,10500.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,2940.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7504.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,290444.0
연蓮 피어오르다,희가,러브홀릭,17700.0,16100.0,53160.0,38960.0,32700.0,6300.0,18736.0,78452.0,15100.0,0.0,1400.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,6200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594.0,-83.0,0.0,0.0,0.0,0.0,0.0,609.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,289415.0
명사갑부,박승연,문피아,136980.0,152420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289400.0
한국추리문학 걸작선,한국추리작가협회,바로북,3537.0,7397.0,6930.0,3499.0,0.0,279.0,2730.0,6930.0,37380.0,14140.0,3467.0,268.0,0.0,249.0,13860.0,2730.0,0.0,16590.0,9198.0,10407.0,0.0,10140.0,567.0,7484.0,0.0,4258.0,0.0,5821.0,7816.0,6930.0,0.0,6930.0,0.0,1020.0,5023.0,2948.0,0.0,0.0,1134.0,0.0,13860.0,0.0,6919.0,0.0,14664.0,166.0,4970.0,6930.0,0.0,0.0,0.0,14414.0,2730.0,6930.0,6930.0,6930.0,0.0,3515.0,354.0,0.0,288974.0
슬러거 포수 강건후,온필수,동아,0.0,151840.0,136440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288280.0
그랜져,홍정태,프로무림,4404.0,1260.0,3702.0,7086.0,1890.0,0.0,1330.0,1088.0,1890.0,4601.0,0.0,1890.0,6930.0,1128.0,5110.0,20730.0,0.0,4905.0,3588.0,1071.0,7063.0,441.0,5670.0,834.0,1787.0,1890.0,8865.0,4972.0,1260.0,23328.0,7226.0,1314.0,630.0,743.0,2308.0,4480.0,9384.0,2792.0,2100.0,1890.0,1953.0,439.0,1804.0,3074.0,2749.0,9011.0,2898.0,2724.0,18376.0,10341.0,8762.0,5921.0,3380.0,3674.0,6737.0,3545.0,0.0,34397.0,5220.0,1454.0,288039.0
황금 용과거의 여인,롤란트 시멜페니히,지식을만드는지식,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,14400.0,72000.0,0.0,14400.0,14400.0,0.0,14400.0,0.0,115200.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0
역대급 제약 재벌,l살별l,문피아,0.0,0.0,287480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287480.0
집어삼키다,고요(꽃잎이톡톡),러브홀릭,30135.0,7825.0,16545.0,17657.0,11010.0,20865.0,10955.0,13070.0,11035.0,6345.0,1800.0,13430.0,11490.0,4070.0,7300.0,3890.0,15015.0,9650.0,4555.0,5040.0,2450.0,0.0,0.0,2450.0,2385.0,3546.0,4900.0,1925.0,4375.0,0.0,2450.0,0.0,7830.0,3430.0,0.0,2810.0,0.0,2450.0,1925.0,0.0,0.0,0.0,2450.0,0.0,0.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,1225.0,1925.0,2450.0,900.0,1225.0,3675.0,4900.0,285923.0
미친 사위,매드소울,루비출판,3780.0,1260.0,0.0,1260.0,5600.0,4060.0,37380.0,5040.0,3780.0,3780.0,8260.0,3920.0,6300.0,5460.0,10080.0,7560.0,5040.0,5040.0,6300.0,3780.0,5040.0,5040.0,7560.0,5040.0,3780.0,5040.0,7560.0,7560.0,2660.0,7560.0,3780.0,6440.0,5180.0,6300.0,6300.0,3780.0,6300.0,1260.0,2520.0,3780.0,2520.0,2520.0,7812.0,6300.0,1260.0,1260.0,3780.0,6300.0,3780.0,3780.0,3780.0,0.0,0.0,1260.0,3780.0,2520.0,1260.0,0.0,0.0,3780.0,285852.0
사랑 시작,허시사랑(최현자),러브홀릭,10500.0,9940.0,10500.0,2622.0,14000.0,17840.0,7000.0,11900.0,10500.0,0.0,0.0,7000.0,3500.0,14000.0,10500.0,3500.0,14000.0,3500.0,0.0,7280.0,15428.0,14912.0,3500.0,3948.0,13818.0,17183.0,19208.0,3948.0,3948.0,0.0,0.0,0.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3395.0,10780.0,0.0,0.0,3522.0,3.0,285675.0
레이디 앤 젠틀맨Lady Gentleman,장소영,러브홀릭,0.0,0.0,0.0,25600.0,21600.0,21600.0,14400.0,19200.0,11200.0,36800.0,16000.0,0.0,0.0,8000.0,0.0,0.0,0.0,7200.0,0.0,0.0,7200.0,0.0,0.0,0.0,7200.0,26400.0,4000.0,0.0,0.0,7200.0,8000.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,7200.0,0.0,0.0,7200.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,285600.0
초월인간,정우식,프로무림,15871.0,15610.0,9267.0,11177.0,11626.0,3463.0,3234.0,3128.0,900.0,9000.0,8301.0,5992.0,12624.0,2512.0,3893.0,12436.0,4158.0,2846.0,1143.0,3151.0,7560.0,9472.0,8221.0,2182.0,6735.0,1800.0,0.0,7797.0,4192.0,3049.0,0.0,11935.0,1808.0,1470.0,6444.0,630.0,4658.0,4646.0,2700.0,2700.0,12943.0,1565.0,1800.0,1928.0,0.0,4213.0,1800.0,0.0,1872.0,1798.0,1800.0,1800.0,0.0,8289.0,1932.0,4504.0,3600.0,3719.0,2783.0,0.0,284677.0
본디지 여교사,파이어 버드,루비출판,0.0,9450.0,3780.0,3780.0,0.0,1890.0,2100.0,0.0,2100.0,3780.0,7560.0,6300.0,24990.0,2100.0,0.0,0.0,15120.0,3780.0,7770.0,6300.0,0.0,5670.0,0.0,0.0,7560.0,5670.0,2100.0,2100.0,0.0,17010.0,12180.0,10080.0,13230.0,7770.0,5670.0,5670.0,17010.0,9450.0,3780.0,3780.0,15120.0,0.0,0.0,0.0,9450.0,5670.0,0.0,0.0,9450.0,0.0,3780.0,0.0,11340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284340.0
서번트,마뇽,러브홀릭,6600.0,25740.0,9900.0,23100.0,28380.0,0.0,16170.0,6600.0,9570.0,2970.0,0.0,6600.0,16500.0,16500.0,16500.0,9900.0,9900.0,3300.0,13200.0,16170.0,46200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283800.0
냉홍검,와룡생,홍익CNC,9639.0,2018.0,3794.0,1668.0,2871.0,10845.0,6473.0,16442.0,6402.0,10412.0,9716.0,2514.0,5917.0,5725.0,5600.0,668.0,12381.0,2268.0,7048.0,6734.0,5887.0,2829.0,2813.0,2281.0,1134.0,2030.0,7074.0,3256.0,11066.0,0.0,3182.0,4653.0,4726.0,6860.0,1134.0,5040.0,347.0,6041.0,2740.0,12460.0,0.0,1241.0,2268.0,335.0,1138.0,9973.0,0.0,9446.0,11310.0,1864.0,6230.0,5600.0,5720.0,209.0,882.0,0.0,6280.0,441.0,5621.0,441.0,283687.0
레종 데트르,보리수염,프리즘,5220.0,9620.0,5400.0,5220.0,96250.0,5220.0,0.0,0.0,3500.0,103480.0,7000.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,5220.0,0.0,1980.0,0.0,0.0,3500.0,5220.0,3600.0,0.0,0.0,0.0,0.0,0.0,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283360.0
강호제일 해결사,장담,스토리야,0.0,50000.0,233200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283200.0
신화경,위상,데일리북스,9000.0,0.0,274100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283100.0
지배자의 반지,문지기,어울림출판사,186000.0,91600.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282100.0
아내와 그 놈들,다크스카이,루비출판,5705.0,0.0,4900.0,9800.0,12250.0,9555.0,4900.0,7350.0,9800.0,2450.0,4655.0,0.0,2205.0,2450.0,2450.0,4655.0,2450.0,2205.0,4410.0,7105.0,0.0,0.0,6615.0,9555.0,15680.0,11025.0,19845.0,6615.0,6615.0,6860.0,2205.0,6860.0,2205.0,6860.0,6615.0,8820.0,0.0,0.0,4410.0,2205.0,6615.0,4410.0,6615.0,4410.0,2205.0,4410.0,6615.0,4410.0,4410.0,6615.0,2205.0,2205.0,0.0,2205.0,0.0,0.0,0.0,0.0,2205.0,0.0,281820.0
소설 속 엑스트라,지갑송,KW북스,0.0,0.0,281700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281700.0
엄마보다 좋아,육봉남,루비출판,2520.0,8000.0,4000.0,4060.0,3920.0,3780.0,14000.0,7560.0,7700.0,3920.0,5460.0,1260.0,2660.0,3920.0,5180.0,1400.0,2520.0,5040.0,1400.0,1260.0,2660.0,2520.0,2520.0,12600.0,7560.0,12600.0,2520.0,11340.0,6440.0,2520.0,0.0,1260.0,5040.0,20160.0,2520.0,3780.0,3780.0,5040.0,5040.0,7560.0,8820.0,7560.0,1260.0,10080.0,3780.0,3780.0,0.0,8820.0,2520.0,5040.0,8820.0,2520.0,0.0,1260.0,2520.0,7560.0,0.0,0.0,0.0,0.0,281360.0
열정시대,이원호,프로무림,1800.0,4800.0,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,7800.0,900.0,1800.0,6000.0,18000.0,0.0,0.0,7800.0,8700.0,3000.0,16800.0,900.0,6000.0,12000.0,9900.0,7800.0,9000.0,900.0,7500.0,0.0,3000.0,3000.0,3000.0,15600.0,9600.0,9000.0,3000.0,0.0,9000.0,13800.0,0.0,1800.0,3000.0,6600.0,2367.0,900.0,3000.0,0.0,6000.0,6000.0,7800.0,4800.0,10080.0,0.0,0.0,900.0,3000.0,9630.0,900.0,3000.0,0.0,280977.0
남,"사마달, 일주향",프로무림,4253.0,10882.0,3558.0,6503.0,16563.0,10798.0,5336.0,9668.0,6444.0,7342.0,7888.0,5572.0,6294.0,9019.0,3835.0,7428.0,5939.0,3662.0,3118.0,4289.0,5687.0,3355.0,3281.0,13051.0,9561.0,2212.0,6084.0,5653.0,2998.0,6480.0,1323.0,7017.0,5469.0,4746.0,6300.0,2281.0,2383.0,8227.0,1407.0,5433.0,7013.0,2582.0,8918.0,11733.0,1652.0,3195.0,3458.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280790.0
흑사월,청운하,프로무림,4672.0,2938.0,11069.0,2448.0,2924.0,7256.0,4926.0,7903.0,10159.0,2945.0,3227.0,5618.0,2948.0,6203.0,4530.0,2485.0,2961.0,966.0,4704.0,2400.0,8503.0,7520.0,7514.0,4005.0,8240.0,3150.0,5427.0,2721.0,4224.0,7111.0,9509.0,4200.0,3352.0,5073.0,392.0,6235.0,2734.0,5160.0,5339.0,9587.0,284.0,4819.0,1657.0,3780.0,15745.0,1585.0,4844.0,1380.0,2486.0,1315.0,630.0,0.0,0.0,1890.0,13370.0,5477.0,4008.0,2041.0,3780.0,8190.0,280559.0
무림일괴,문지기,어울림출판사,266000.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280400.0
투로,별도,프로무림,920.0,4617.0,6887.0,0.0,3780.0,6363.0,9261.0,2046.0,4942.0,5071.0,0.0,9467.0,630.0,5532.0,4620.0,11003.0,11981.0,4790.0,8879.0,16873.0,2835.0,12285.0,11025.0,5241.0,5355.0,1764.0,8190.0,3150.0,3567.0,0.0,9747.0,630.0,1227.0,630.0,6300.0,1890.0,630.0,3150.0,11113.0,5504.0,16884.0,2261.0,3122.0,3153.0,4726.0,10500.0,2146.0,6930.0,4284.0,8190.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280391.0
골 때리는 여자 비제이들,쉐도우스,올나이트노벨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14742.0,8428.0,73892.0,10927.0,27594.0,102992.0,37968.0,2849.0,980.0,280372.0
명군이 되어보,슈타인호프,야담,60300.0,99000.0,120600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279900.0
군신 체이슨,김하준,프로무림,19962.0,25447.0,17236.0,22828.0,12007.0,19322.0,19837.0,19315.0,16710.0,16577.0,9042.0,20534.0,8483.0,10295.0,990.0,6165.0,1890.0,0.0,630.0,0.0,0.0,0.0,3780.0,0.0,0.0,0.0,3780.0,3780.0,0.0,0.0,0.0,4410.0,0.0,5670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3852.0,0.0,0.0,7232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279774.0
블랙 듀티,류진,㈜인타임,75200.0,93600.0,110700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279500.0
금 우주를 바꾸는 이,오토샷,현나라,10000.0,17500.0,15000.0,20000.0,0.0,12500.0,17500.0,0.0,0.0,0.0,5000.0,25000.0,12500.0,0.0,0.0,12500.0,12500.0,0.0,2500.0,22500.0,0.0,0.0,10000.0,7500.0,0.0,0.0,0.0,2500.0,0.0,0.0,5000.0,0.0,0.0,0.0,2500.0,5000.0,2500.0,0.0,0.0,0.0,7500.0,0.0,9319.0,0.0,7500.0,2500.0,0.0,0.0,0.0,12500.0,0.0,0.0,5000.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,279319.0
