작품,작가,출판사,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,총합
천리무애,검궁인,프로무림,9505.0,15787.0,5899.0,17891.0,16215.0,9578.0,8709.0,9155.0,6955.0,8799.0,9588.0,5776.0,10665.0,4083.0,927.0,5168.0,4579.0,9605.0,11644.0,6979.0,3411.0,14996.0,9220.0,10578.0,10191.0,4594.0,11907.0,8451.0,6231.0,10303.0,24814.0,8349.0,6735.0,7427.0,0.0,5118.0,4210.0,10626.0,3406.0,5593.0,2857.0,8204.0,1879.0,4704.0,2444.0,12722.0,5540.0,3496.0,5425.0,10049.0,4676.0,5534.0,1889.0,3494.0,3262.0,7415.0,4701.0,5048.0,1890.0,3702.0,442598.0
극악 연쇄간살마로 회귀했다,테서스,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8064.0,32480.0,173174.0,21145.0,11069.0,110304.0,19922.0,4480.0,14810.0,15680.0,2016.0,0.0,0.0,0.0,2240.0,15456.0,11200.0,442040.0
사신혈로,사마달,프로무림,0.0,11409.0,6135.0,2046.0,891.0,12204.0,2938.0,4462.0,7704.0,7045.0,7310.0,7016.0,10153.0,6435.0,3031.0,4661.0,3388.0,3505.0,2573.0,8362.0,6520.0,5413.0,7043.0,9325.0,7107.0,30330.0,27379.0,6764.0,8034.0,1291.0,4378.0,8694.0,13992.0,13638.0,9954.0,10850.0,9268.0,5988.0,2041.0,2419.0,4449.0,16286.0,3604.0,5744.0,10515.0,13741.0,6673.0,6980.0,5047.0,2564.0,7704.0,7620.0,18364.0,14516.0,4455.0,2331.0,3780.0,1495.0,3301.0,400.0,441265.0
얀데레에게 찍혔습니다,LOCOLOCO,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5390.0,1141.0,350.0,2226.0,70.0,0.0,4550.0,910.0,0.0,126.0,14476.0,2016.0,9170.0,1960.0,2016.0,0.0,0.0,0.0,0.0,16800.0,181608.0,3220.0,2240.0,110430.0,23590.0,11200.0,0.0,0.0,0.0,0.0,1120.0,2242.0,17878.0,24703.0,0.0,439432.0
팔왕난,강태산,프로무림,20153.0,10804.0,17676.0,20577.0,8755.0,12465.0,9616.0,9695.0,8524.0,7782.0,1685.0,10316.0,9772.0,5977.0,3717.0,14742.0,7803.0,7308.0,6429.0,3399.0,3436.0,4281.0,9343.0,10405.0,13212.0,9741.0,3567.0,4630.0,7700.0,5875.0,8830.0,5869.0,3290.0,4620.0,4277.0,3352.0,7606.0,13152.0,14560.0,8770.0,4410.0,5845.0,6210.0,2520.0,9442.0,11740.0,9286.0,2520.0,6717.0,5513.0,5556.0,1107.0,6452.0,2310.0,1450.0,3780.0,2520.0,0.0,2261.0,3710.0,437060.0
용황호,김능하,프로무림,4967.0,1338.0,1960.0,1141.0,3023.0,2307.0,6234.0,4671.0,3991.0,3150.0,7128.0,1260.0,42573.0,83580.0,9476.0,3009.0,5208.0,37022.0,41154.0,19041.0,6332.0,5791.0,3150.0,4516.0,15352.0,26475.0,1260.0,3383.0,3150.0,679.0,17640.0,5320.0,3353.0,1050.0,0.0,1067.0,4562.0,0.0,549.0,0.0,6237.0,1453.0,2940.0,3324.0,1890.0,4473.0,630.0,1561.0,630.0,2034.0,2520.0,330.0,0.0,1890.0,872.0,5464.0,3744.0,6027.0,2041.0,2727.0,436649.0
복마구층탑,서효원,프로무림,8380.0,11700.0,12027.0,8700.0,8700.0,13700.0,0.0,900.0,11100.0,4500.0,16251.0,2700.0,720.0,25012.0,16171.0,232.0,9000.0,0.0,0.0,12532.0,9120.0,14280.0,0.0,0.0,4076.0,9000.0,7560.0,8700.0,10364.0,2000.0,6000.0,7320.0,900.0,1260.0,5960.0,900.0,8359.0,13200.0,2700.0,10560.0,15390.0,567.0,11651.0,66.0,18540.0,16476.0,6300.0,9000.0,11700.0,13124.0,11362.0,0.0,5940.0,5616.0,6150.0,2700.0,5400.0,0.0,9720.0,312.0,434598.0
환골탈태4,와룡강,프로무림,12460.0,10330.0,2430.0,4340.0,10570.0,5300.0,11600.0,20500.0,16900.0,14100.0,8900.0,2700.0,10600.0,6200.0,6200.0,9800.0,9800.0,8000.0,8100.0,6300.0,6200.0,5400.0,8000.0,9000.0,8100.0,8900.0,8100.0,8000.0,10700.0,9000.0,10450.0,9700.0,6200.0,1200.0,4500.0,7200.0,4400.0,1950.0,1800.0,2700.0,4400.0,7500.0,8000.0,3700.0,900.0,6300.0,6200.0,2700.0,4400.0,7100.0,1800.0,5300.0,3500.0,7000.0,4400.0,18800.0,6200.0,3500.0,8900.0,4400.0,431630.0
야구를 못할 수가 없음,관측불가,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177312.0,40557.0,21546.0,7371.0,2279.0,1134.0,10824.0,25159.0,7371.0,26217.0,18408.0,16984.0,8883.0,4536.0,13608.0,0.0,6237.0,11302.0,29597.0,429325.0
빌어먹을 메테오,김하준,프로무림,5878.0,9728.0,25686.0,21731.0,9701.0,6408.0,8946.0,9509.0,2520.0,3412.0,3643.0,4362.0,5955.0,15103.0,6300.0,10485.0,1260.0,8511.0,25745.0,1972.0,5567.0,5326.0,20296.0,7972.0,1821.0,2526.0,7734.0,22542.0,14166.0,4490.0,4629.0,4664.0,2174.0,2090.0,6930.0,5222.0,3072.0,0.0,16268.0,5629.0,2554.0,16892.0,5016.0,3880.0,0.0,0.0,2882.0,1350.0,13612.0,1425.0,1888.0,5324.0,19152.0,2524.0,919.0,698.0,0.0,6429.0,1299.0,13395.0,429212.0
노룡탄,강태산,프로무림,7795.0,14870.0,19329.0,15600.0,12831.0,10676.0,8970.0,15144.0,12555.0,13800.0,12180.0,4345.0,5096.0,5810.0,4268.0,8140.0,7383.0,6406.0,12018.0,2453.0,6571.0,3032.0,9595.0,4054.0,8298.0,10897.0,15466.0,8101.0,3676.0,4674.0,7660.0,2266.0,5425.0,12620.0,1764.0,6300.0,5090.0,1890.0,6770.0,3332.0,2520.0,6250.0,3112.0,1260.0,3644.0,5460.0,6867.0,1179.0,9839.0,8145.0,5397.0,272.0,7504.0,2991.0,5742.0,8378.0,5794.0,2520.0,8241.0,5371.0,427636.0
마창6,류운,프로무림,2700.0,15070.0,3870.0,630.0,10640.0,15960.0,3780.0,2520.0,5670.0,9450.0,14140.0,4221.0,6930.0,6930.0,3780.0,11818.0,8050.0,8820.0,5670.0,4340.0,5670.0,10570.0,17127.0,19845.0,3710.0,4410.0,16660.0,14490.0,9450.0,3780.0,6790.0,6300.0,8120.0,4781.0,8316.0,3780.0,4410.0,11970.0,17920.0,3717.0,10155.0,13072.0,10710.0,4410.0,8820.0,1890.0,13230.0,2520.0,11340.0,630.0,4410.0,0.0,0.0,3780.0,5040.0,1260.0,1260.0,630.0,3150.0,4410.0,427522.0
야월,사마달,프로무림,870.0,1976.0,5342.0,7245.0,6483.0,8090.0,3261.0,15982.0,4174.0,6028.0,5138.0,10742.0,6647.0,8201.0,20540.0,4494.0,3488.0,10162.0,8178.0,10462.0,11204.0,4205.0,7408.0,9927.0,8214.0,21549.0,16975.0,6754.0,3900.0,4950.0,11426.0,6111.0,13132.0,3105.0,1260.0,13479.0,2422.0,9500.0,8006.0,6174.0,5004.0,5033.0,15389.0,2288.0,5359.0,1890.0,9406.0,4891.0,10143.0,970.0,3512.0,1890.0,10979.0,4978.0,4410.0,3402.0,1890.0,3954.0,3267.0,6951.0,422810.0
보스몹이 너무 강함,민작가,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11382.0,170756.0,72795.0,21227.0,13333.0,17735.0,10701.0,103618.0,421547.0
무극대도,사마달,프로무림,7846.0,3667.0,3354.0,13297.0,13713.0,4670.0,6288.0,11965.0,13417.0,19251.0,8009.0,3774.0,1422.0,3476.0,1652.0,1481.0,3941.0,2295.0,5506.0,5334.0,4396.0,8351.0,5160.0,6700.0,11975.0,22549.0,15288.0,8505.0,2975.0,10584.0,4381.0,2448.0,4421.0,5065.0,6543.0,3905.0,3624.0,5211.0,5314.0,7120.0,6570.0,14307.0,5812.0,1467.0,10078.0,7110.0,14788.0,9987.0,13101.0,5726.0,7978.0,3901.0,3780.0,2859.0,11251.0,7697.0,2747.0,4410.0,2012.0,6923.0,421377.0
폭풍무림,청운하,프로무림,5501.0,3647.0,8690.0,3633.0,10484.0,7828.0,4345.0,11615.0,7093.0,4300.0,4294.0,10282.0,1821.0,8171.0,12746.0,8153.0,4178.0,7600.0,8890.0,5894.0,8591.0,11911.0,12133.0,2636.0,6605.0,5876.0,3780.0,7320.0,4936.0,11337.0,10839.0,26481.0,6741.0,5390.0,3290.0,7284.0,4321.0,4071.0,7140.0,14624.0,9450.0,4211.0,9126.0,6370.0,7560.0,6392.0,8694.0,7717.0,5150.0,6166.0,8050.0,1260.0,2357.0,4480.0,1890.0,6482.0,8347.0,5146.0,5880.0,2107.0,421306.0
내가 매니지먼트다,윤준모,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45497.0,14910.0,34020.0,700.0,45258.0,51945.0,15058.0,6841.0,5910.0,14485.0,11566.0,18069.0,32253.0,23882.0,40068.0,15469.0,11626.0,24638.0,9090.0,421285.0
삼절지존2,와룡강,프로무림,8320.0,19130.0,3420.0,1260.0,11130.0,7100.0,13400.0,10600.0,7100.0,14300.0,6300.0,4230.0,7730.0,1800.0,6200.0,8900.0,3600.0,7100.0,2700.0,1800.0,4500.0,11500.0,6200.0,11330.0,5400.0,12500.0,6200.0,11500.0,12400.0,7200.0,1800.0,8100.0,6200.0,11500.0,6200.0,5400.0,6300.0,4500.0,4400.0,3600.0,15900.0,0.0,7682.0,13400.0,4500.0,9000.0,4500.0,3330.0,3500.0,6200.0,4500.0,1800.0,15000.0,5300.0,6200.0,900.0,3600.0,7100.0,10700.0,5300.0,421262.0
종횡만리,검궁인,프로무림,7383.0,1837.0,5331.0,5446.0,10530.0,2634.0,8095.0,7199.0,3850.0,1755.0,9929.0,11161.0,1923.0,10249.0,7552.0,8993.0,10207.0,5370.0,12072.0,2414.0,15506.0,12140.0,16322.0,14666.0,7405.0,1963.0,5897.0,15661.0,10331.0,4473.0,6063.0,5029.0,2570.0,10642.0,7266.0,3800.0,5147.0,2757.0,3228.0,3364.0,4299.0,14435.0,6278.0,4847.0,4709.0,4753.0,5595.0,11247.0,7276.0,9061.0,4442.0,4947.0,4410.0,4194.0,4845.0,3792.0,5662.0,19504.0,612.0,2924.0,415992.0
무해검마전,서효원,프로무림,25513.0,9012.0,3631.0,3600.0,2000.0,2900.0,9000.0,5400.0,10884.0,16800.0,8300.0,5400.0,5400.0,15090.0,10800.0,4500.0,1800.0,7800.0,4500.0,3600.0,23400.0,5371.0,3600.0,0.0,6950.0,12946.0,12960.0,4500.0,11160.0,10015.0,5400.0,1080.0,3060.0,3600.0,9000.0,1080.0,2880.0,8446.0,4140.0,11280.0,2083.0,5040.0,10827.0,3780.0,10593.0,2160.0,17247.0,8584.0,4230.0,2700.0,2700.0,6030.0,7020.0,13439.0,5706.0,10260.0,4500.0,0.0,900.0,0.0,414597.0
불행을 보는 재벌집손자,유재무,포텐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71674.0,160782.0,24596.0,30470.0,1862.0,26745.0,88656.0,1862.0,7449.0,414096.0
환골탈태6,와룡강,프로무림,10390.0,5930.0,5030.0,4970.0,8050.0,5300.0,10700.0,14200.0,11500.0,7100.0,9800.0,2700.0,9800.0,5300.0,8000.0,8900.0,8000.0,6200.0,6300.0,4500.0,8900.0,11600.0,10700.0,8100.0,6200.0,11600.0,7200.0,8000.0,6300.0,9900.0,15100.0,14100.0,3600.0,9800.0,4500.0,8100.0,1800.0,2700.0,900.0,1800.0,5300.0,5400.0,6200.0,2700.0,2700.0,5300.0,3600.0,5300.0,5300.0,3600.0,2700.0,9700.0,4400.0,7900.0,900.0,11450.0,5300.0,8020.0,7750.0,6200.0,413290.0
환골탈태7,와룡강,프로무림,12190.0,5930.0,5930.0,5600.0,9940.0,5300.0,7100.0,14200.0,11500.0,5300.0,6300.0,2700.0,16800.0,5300.0,10600.0,12400.0,4500.0,5300.0,3600.0,2700.0,8900.0,8900.0,10700.0,8100.0,6200.0,11600.0,12500.0,5400.0,3600.0,7200.0,10700.0,10600.0,1800.0,12100.0,8400.0,13300.0,1700.0,7900.0,3900.0,1800.0,4400.0,4500.0,6800.0,3300.0,5300.0,3600.0,2700.0,1800.0,7900.0,8000.0,1800.0,5300.0,4400.0,4400.0,3500.0,9000.0,9700.0,4400.0,7500.0,6200.0,412990.0
내가 키운 용사가 나한테 집착한다,그림,프로무림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9366.0,30100.0,3920.0,70.0,11170.0,37800.0,56070.0,18200.0,20160.0,17920.0,4543.0,2429.0,2240.0,8960.0,81130.0,70.0,63.0,34328.0,0.0,70.0,0.0,0.0,17990.0,17920.0,0.0,7680.0,4485.0,2240.0,4800.0,8499.0,511.0,4207.0,4835.0,0.0,411776.0
초인의 전설,이원호,프로무림,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532.0,44056.0,23171.0,11016.0,19056.0,2500.0,18468.0,16200.0,1079.0,587.0,5400.0,24729.0,6900.0,40700.0,10200.0,3240.0,3821.0,12421.0,11187.0,11700.0,20495.0,15400.0,5400.0,0.0,863.0,600.0,6695.0,10800.0,0.0,0.0,11300.0,2808.0,3024.0,14176.0,10000.0,2152.0,18400.0,0.0,0.0,216.0,0.0,0.0,409392.0
공감의 요리사,진시월,포텐,32984.0,21840.0,8380.0,2380.0,76809.0,21820.0,3590.0,11620.0,26110.0,2940.0,8680.0,210.0,13160.0,56350.0,2940.0,5490.0,2660.0,16041.0,12629.0,3150.0,2783.0,2075.0,5155.0,8520.0,7620.0,151.0,0.0,1285.0,346.0,991.0,3146.0,0.0,2520.0,2800.0,70.0,11433.0,145.0,651.0,3892.0,0.0,1.0,1050.0,2783.0,0.0,0.0,3969.0,0.0,70.0,1814.0,1154.0,10519.0,0.0,0.0,1820.0,1330.0,0.0,75.0,0.0,0.0,1103.0,409054.0
패왕독보3,와룡강,프로무림,4050.0,17250.0,3690.0,0.0,16800.0,3600.0,10800.0,8100.0,7200.0,3600.0,9800.0,8630.0,11600.0,5400.0,6200.0,6200.0,7200.0,9800.0,2700.0,8000.0,5300.0,10700.0,8800.0,2430.0,3600.0,7100.0,8900.0,4500.0,12300.0,9700.0,3600.0,13300.0,0.0,8900.0,2700.0,5300.0,9800.0,1800.0,12618.0,5400.0,9530.0,8900.0,2700.0,6200.0,9800.0,1800.0,8900.0,900.0,4400.0,5400.0,2700.0,5300.0,8000.0,4400.0,14000.0,3600.0,2700.0,9700.0,6200.0,5300.0,407798.0
영세제일인,청운하,프로무림,17373.0,8691.0,8476.0,7230.0,5559.0,2275.0,4282.0,5720.0,10000.0,12879.0,3964.0,8491.0,5728.0,4316.0,5391.0,4808.0,4370.0,10500.0,2373.0,3429.0,6565.0,6416.0,3878.0,26492.0,27414.0,15155.0,6094.0,8992.0,11587.0,5880.0,8631.0,9021.0,5418.0,9547.0,2282.0,4376.0,4519.0,8227.0,7350.0,7302.0,3393.0,8478.0,3010.0,6863.0,0.0,4975.0,2759.0,16202.0,3762.0,2575.0,2737.0,2520.0,4888.0,913.0,12751.0,259.0,2865.0,1523.0,1890.0,3434.0,406798.0
스타 러버즈,깃털펜,프로무림,900.0,2700.0,34830.0,11700.0,23400.0,1800.0,3600.0,33300.0,21700.0,14400.0,9900.0,9700.0,8100.0,3330.0,2700.0,0.0,900.0,37800.0,1800.0,3780.0,8100.0,0.0,900.0,0.0,900.0,12600.0,5400.0,0.0,0.0,0.0,0.0,0.0,15190.0,4020.0,9000.0,5463.0,900.0,2916.0,8100.0,22500.0,900.0,900.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,8100.0,0.0,15700.0,15200.0,200.0,0.0,900.0,0.0,0.0,3600.0,22500.0,405329.0
검은 달 그림자,사이딘,프로무림,0.0,0.0,13230.0,7350.0,14700.0,13230.0,0.0,13230.0,29400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250.0,2450.0,61250.0,26705.0,0.0,13475.0,26460.0,0.0,0.0,0.0,14700.0,27930.0,0.0,0.0,11907.0,0.0,0.0,0.0,4994.0,22932.0,0.0,0.0,0.0,0.0,0.0,25401.0,13230.0,0.0,0.0,0.0,0.0,23814.0,11907.0,13230.0,0.0,0.0,0.0,0.0,0.0,0.0,403775.0
만무총록,검궁인,프로무림,3747.0,5774.0,11793.0,18084.0,12409.0,7992.0,19134.0,6360.0,11598.0,8575.0,7531.0,3986.0,4568.0,10161.0,10232.0,2035.0,7033.0,6139.0,7299.0,4827.0,3347.0,8890.0,5138.0,3150.0,5416.0,7463.0,9113.0,10737.0,7283.0,7895.0,12847.0,2831.0,3337.0,6769.0,5670.0,5703.0,8927.0,7497.0,8727.0,6094.0,8375.0,9303.0,2579.0,1242.0,1093.0,2467.0,6172.0,6834.0,7342.0,7157.0,5859.0,1627.0,9097.0,3426.0,2305.0,3565.0,2874.0,6149.0,4762.0,3362.0,401701.0
십매어황,청운하,프로무림,5684.0,10861.0,21267.0,847.0,4678.0,6726.0,7558.0,4234.0,3374.0,2344.0,1302.0,4375.0,2520.0,5492.0,2152.0,9316.0,11419.0,674.0,3811.0,7466.0,5184.0,0.0,1731.0,2060.0,15741.0,32315.0,46086.0,22145.0,9289.0,8034.0,6450.0,6336.0,5731.0,1798.0,0.0,1571.0,3626.0,6070.0,11433.0,15423.0,514.0,2842.0,3793.0,4068.0,6930.0,3290.0,5309.0,3170.0,3591.0,5484.0,2937.0,1890.0,3118.0,3570.0,10404.0,7182.0,3025.0,5378.0,4963.0,2570.0,401151.0
난전 무림기사,이문혁,프로무림,12746.0,21625.0,31631.0,8004.0,11995.0,27022.0,6322.0,14197.0,12319.0,1890.0,3150.0,1613.0,10719.0,11265.0,13860.0,8844.0,18661.0,18326.0,1502.0,3780.0,17493.0,1890.0,37234.0,7661.0,6804.0,9702.0,1890.0,8190.0,1701.0,1890.0,1890.0,9918.0,630.0,10383.0,8222.0,630.0,630.0,34639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400868.0
도종밀야,사마달,프로무림,20474.0,8309.0,9610.0,1782.0,3746.0,12617.0,10384.0,8064.0,9519.0,2125.0,13473.0,7160.0,7300.0,4107.0,5718.0,12969.0,6160.0,5303.0,3873.0,946.0,4788.0,7824.0,14255.0,6462.0,7635.0,4887.0,3894.0,5013.0,17823.0,3876.0,14799.0,3427.0,4292.0,4169.0,4589.0,872.0,2360.0,2263.0,3864.0,4037.0,13416.0,5143.0,9243.0,4527.0,630.0,1587.0,19477.0,10099.0,7239.0,2290.0,5403.0,3827.0,8820.0,12082.0,4059.0,0.0,2287.0,6954.0,5123.0,3797.0,400771.0
천애광정기,서효원,프로무림,9260.0,14227.0,2700.0,1800.0,5400.0,4900.0,0.0,4500.0,3600.0,8100.0,0.0,13500.0,7200.0,14400.0,8190.0,4500.0,3600.0,2700.0,8700.0,10440.0,5760.0,0.0,17856.0,7020.0,12220.0,18240.0,7380.0,3780.0,11880.0,5400.0,14220.0,2700.0,3240.0,8712.0,16470.0,900.0,3715.0,2700.0,900.0,8460.0,9500.0,4590.0,5832.0,3914.0,3240.0,0.0,8316.0,11216.0,15720.0,5580.0,5400.0,0.0,21228.0,4860.0,3303.0,2948.0,0.0,2700.0,4446.0,8676.0,400739.0
플라이 미 투 더 문,이수영,프로무림,16632.0,6160.0,8624.0,14168.0,8624.0,5852.0,8624.0,25564.0,3080.0,5544.0,0.0,8932.0,3080.0,0.0,8624.0,5544.0,3080.0,5544.0,12504.0,8316.0,0.0,17740.0,40656.0,35728.0,14784.0,11396.0,3080.0,26488.0,6160.0,8932.0,3080.0,11704.0,6160.0,6160.0,14168.0,0.0,2772.0,3080.0,0.0,5852.0,6160.0,5852.0,3080.0,2772.0,0.0,0.0,6160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400460.0
검한몽,천중행,프로무림,7728.0,3780.0,4177.0,1260.0,2657.0,3957.0,2520.0,441.0,3150.0,1260.0,7350.0,1890.0,8288.0,9965.0,34650.0,11508.0,4286.0,5498.0,12660.0,5816.0,11635.0,932.0,10239.0,9828.0,16435.0,5104.0,2520.0,2196.0,2055.0,3049.0,0.0,6650.0,630.0,20251.0,18957.0,13020.0,4022.0,1890.0,3230.0,5670.0,1323.0,630.0,5390.0,22040.0,5670.0,8820.0,7523.0,13230.0,8190.0,4984.0,11723.0,5652.0,8610.0,9091.0,1941.0,6883.0,1890.0,630.0,1890.0,1890.0,399154.0
유산 받아 레벨 업 완,북홀릭,포텐,10350.0,1800.0,9000.0,3600.0,69440.0,22500.0,8100.0,8550.0,1350.0,900.0,9000.0,1800.0,3150.0,900.0,9000.0,2250.0,14040.0,21240.0,39240.0,0.0,0.0,900.0,0.0,450.0,450.0,1350.0,0.0,0.0,900.0,2950.0,10500.0,46438.0,900.0,5130.0,0.0,0.0,0.0,900.0,2430.0,1310.0,2250.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,59346.0,900.0,17650.0,0.0,0.0,0.0,0.0,0.0,0.0,396814.0
무정마검,관측불가,프로무림,7000.0,22900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,500.0,9500.0,14500.0,3600.0,200.0,7275.0,97.0,2482.0,3240.0,11970.0,11771.0,1285.0,6264.0,0.0,2304.0,11219.0,1530.0,20520.0,6887.0,11015.0,4968.0,2160.0,90.0,198.0,6624.0,27584.0,6659.0,12222.0,13500.0,19584.0,20838.0,13536.0,27348.0,180.0,10242.0,90.0,5652.0,0.0,9177.0,0.0,0.0,10782.0,9234.0,16251.0,9045.0,1080.0,360.0,12042.0,395705.0
던전 마제스티,박제후,프로무림,16200.0,0.0,82900.0,42000.0,25900.0,3800.0,0.0,22000.0,4000.0,0.0,18000.0,34000.0,4000.0,0.0,0.0,0.0,0.0,39900.0,0.0,0.0,46300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,0.0,0.0,21420.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389460.0
마정지로,검궁인,프로무림,12140.0,374.0,4255.0,10523.0,5878.0,10766.0,3226.0,4606.0,4641.0,4000.0,11788.0,9997.0,13833.0,5904.0,9044.0,9157.0,4854.0,5693.0,11585.0,5131.0,5418.0,6447.0,5574.0,1268.0,5019.0,10915.0,5558.0,2520.0,8184.0,9478.0,8346.0,7776.0,3745.0,5502.0,2520.0,3709.0,12501.0,1359.0,5040.0,2318.0,17639.0,5652.0,10192.0,2457.0,11131.0,5690.0,3338.0,5141.0,12266.0,3035.0,5652.0,9008.0,2520.0,9167.0,2331.0,3324.0,1814.0,3017.0,8001.0,7273.0,389240.0
일궁추혼,사마달,프로무림,20457.0,9104.0,9834.0,2148.0,8665.0,7473.0,12564.0,7292.0,7947.0,17945.0,7491.0,15022.0,3218.0,5053.0,5385.0,1401.0,4173.0,5925.0,3720.0,11298.0,10391.0,958.0,1831.0,4381.0,6315.0,3557.0,9744.0,1714.0,2501.0,12012.0,5616.0,1935.0,9249.0,3583.0,2187.0,11649.0,4536.0,1360.0,11143.0,4694.0,7518.0,5145.0,2382.0,4233.0,0.0,4099.0,4025.0,4516.0,23808.0,8910.0,689.0,6174.0,3024.0,2528.0,3804.0,12156.0,3547.0,3173.0,3137.0,8349.0,386688.0
파문제자,한성수,프로무림,5535.0,5157.0,3690.0,3717.0,9387.0,15673.0,10353.0,4095.0,4494.0,3500.0,630.0,19481.0,8631.0,12201.0,0.0,0.0,17920.0,17227.0,8746.0,6300.0,3500.0,680.0,6384.0,7560.0,3326.0,567.0,6727.0,11550.0,0.0,2520.0,1260.0,13510.0,13188.0,630.0,8190.0,8750.0,9710.0,8757.0,1260.0,4410.0,1890.0,21700.0,6707.0,21637.0,9310.0,1260.0,5607.0,630.0,3010.0,5040.0,630.0,4410.0,0.0,630.0,3780.0,0.0,0.0,13281.0,3969.0,13384.0,386091.0
무색의 검향,서효원,프로무림,2704.0,6550.0,8100.0,900.0,0.0,0.0,0.0,0.0,3000.0,4500.0,20375.0,24600.0,9361.0,9375.0,5400.0,6732.0,8100.0,1800.0,8100.0,3600.0,2700.0,2592.0,456.0,3690.0,11520.0,3537.0,7099.0,0.0,9892.0,7366.0,7263.0,4500.0,8002.0,4500.0,6462.0,12411.0,5959.0,13140.0,0.0,12946.0,6338.0,1890.0,6332.0,4500.0,4572.0,8745.0,873.0,14033.0,8938.0,2844.0,900.0,10980.0,3240.0,2700.0,15260.0,7416.0,3600.0,6880.0,6300.0,21716.0,385289.0
